FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
1397,0.598684,0.960352,0,0.715666,0.31936,0.02346,0.65335,0,47.2936,3.27087,2407.31,4130,350,9842,1796.27,2414,349,5382,1138.46
1398,0.607786,0.978379,0,0.810428,0.293986,0.02663,0.672089,0,47.3203,3.3893,2410.7,4192,350,9842,1797.99,2445,349,5382,1139.39
1399,0.595347,0.982628,0,0.754486,0.302145,0.077855,0.616126,0,47.3981,3.32859,2414.03,4228,350,9842,1799.72,2464,349,5382,1140.34
1400,0.610112,0.96369,0,0.789743,0.26639,0.026358,0.496067,0,47.4245,3.15236,2417.18,4211,350,9842,1801.45,2460,349,5382,1141.28
1401,0.593689,0.987704,0,0.750529,0.293441,0.02377,1.32894,0,47.4483,3.97807,2421.16,4194,350,9842,1803.15,2456,349,5382,1142.22
1402,0.593022,0.943575,0,0.682379,0.291989,0.02558,0.61722,0,47.4738,3.15376,2424.31,4170,350,9842,1804.84,2445,349,5382,1143.15
1403,0.606125,0.956459,0,0.664064,0.298354,0.02555,0.69546,0,47.4994,3.24601,2427.56,4140,350,9842,1806.51,2428,349,5382,1144.06
1404,0.59595,0.918096,0,0.619943,0.25303,0.025171,0.765311,0,47.5246,3.1775,2430.74,4072,350,9842,1808.12,2389,349,5382,1144.95
1405,0.590688,0.898785,0,0.661612,0.263128,0.024779,0.612128,0,47.5493,3.05112,2433.79,4159,350,9842,1809.79,2426,349,5382,1145.86
1406,0.582987,0.930738,0,0.727929,0.267142,0.054096,1.30497,0,47.6034,3.86787,2437.66,4271,350,9842,1811.54,2489,349,5382,1146.82
1407,0.598686,0.9817,0,0.815811,0.329583,0.025338,0.710203,0,47.6288,3.46132,2441.12,4203,350,9842,1813.24,2457,349,5382,1147.75
1408,0.582759,0.94895,0,0.849417,0.267485,0.049757,0.65876,0,47.6785,3.35713,2444.48,4198,350,9842,1814.94,2449,349,5382,1148.67
1409,0.604822,0.913241,0,0.747739,0.321592,0.024398,0.692193,0,47.7029,3.30398,2447.78,4195,350,9842,1816.63,2450,349,5382,1149.6
1410,0.576594,0.964853,0,0.733296,0.306317,0.02709,0.379998,0,47.73,2.98815,2450.77,4263,350,9842,1818.36,2484,349,5382,1150.54
1411,0.607637,0.932885,0,0.747354,0.293273,0.026065,0.831331,0,47.7561,3.43855,2454.21,4231,350,9842,1820.07,2470,349,5382,1151.48
1412,0.630328,0.949146,0,0.718104,0.261553,0.025718,0.738091,0,47.7818,3.32294,2457.53,4257,350,9842,1821.8,2482,349,5382,1152.42
1413,0.609212,0.956062,0,0.695476,0.26614,0.054842,0.764669,0,47.8366,3.3464,2460.88,4251,350,9842,1823.52,2475,349,5382,1153.36
1414,0.622056,0.937843,0,0.76314,0.271356,0.052333,0.547455,0,47.889,3.19418,2464.07,4332,350,9842,1825.29,2520,349,5382,1154.32
1415,0.606648,0.976255,0,0.808113,0.27614,0.111568,0.704094,0,48.0005,3.48282,2467.55,4251,350,9842,1827.01,2481,349,5382,1155.26
1416,0.60632,0.995263,0,0.820029,0.272105,0.050186,0.981611,0,48.0507,3.72551,2471.28,4367,350,9842,1828.8,2547,349,5382,1156.24
1417,0.605744,1.02272,0,0.79841,0.276654,0.049136,1.05864,0,48.0999,3.8113,2475.09,4269,350,9842,1830.52,2487,349,5382,1157.18
1418,0.642303,0.980339,0,0.835892,0.313908,0.027225,0.704131,0,48.1271,3.5038,2478.59,4165,350,9842,1832.17,2436,349,5382,1158.08
1419,0.64064,0.9676,0,0.800535,0.291336,0.051519,0.531315,0,48.1786,3.28294,2481.88,4218,350,9842,1833.85,2463,349,5382,1159
1420,0.603663,0.967249,0,0.794112,0.306728,0.027129,0.538069,0,48.2057,3.23695,2485.11,4360,350,9842,1835.63,2539,349,5382,1159.97
