FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
86,2.43504,5.44945,0,1.53972,2.16937,0.049997,2.80494,0,4.45808,14.4485,1369.74,17613,12030,21763,18244.8,9444,6593,11535,9764.66
87,2.43049,5.62617,0,1.52316,1.70555,0.049866,2.47662,0,4.50794,13.8119,1383.56,17582,12030,21763,18237.2,9430,6593,11535,9760.82
88,2.43976,5.54058,0,1.52889,2.17016,0.049808,3.32322,0,4.55775,15.0524,1398.61,17600,12030,21763,18230,9440,6593,11535,9757.17
89,2.4311,5.54398,0,1.52344,2.16713,0.049886,3.23366,0,4.60764,14.9492,1413.56,17571,12030,21763,18222.6,9428,6593,11535,9753.47
90,2.42002,5.5326,0,1.53766,1.72432,0.04985,2.54397,0,4.65749,13.8084,1427.37,17556,12030,21763,18215.2,9420,6593,11535,9749.77
91,2.42378,5.54956,0,1.51426,1.7168,0.049725,4.4565,0,4.70721,15.7106,1443.08,17658,12030,21763,18209,9474,6593,11535,9746.74
92,2.44892,5.69599,0,1.53545,2.20036,0.050498,4.0821,0,4.75771,16.0133,1459.09,17632,12030,21763,18202.8,9461,6593,11535,9743.63
93,2.45505,5.62469,0,1.55386,1.73465,0.050851,2.74007,0,4.80856,14.1592,1473.25,17599,12030,21763,18196.3,9441,6593,11535,9740.38
94,2.41309,5.60725,0,1.54006,1.74148,0.051033,2.79628,0,4.85959,14.1492,1487.4,17709,12030,21763,18191.1,9493,6593,11535,9737.74
95,2.42041,5.72416,0,1.54888,2.19806,0.050211,2.71829,0,4.90981,14.66,1502.06,17731,12030,21763,18186.2,9507,6593,11535,9735.32
96,2.41364,5.76423,0,1.54228,2.20428,0.050406,2.04305,0,4.96021,14.0179,1516.08,17734,12030,21763,18181.5,9508,6593,11535,9732.95
97,2.4317,5.80735,0,1.54911,2.19216,0.050102,2.66034,0,5.01031,14.6908,1530.77,17733,12030,21763,18176.9,9509,6593,11535,9730.64
98,2.41563,5.78032,0,1.5425,1.7344,0.05014,2.23465,0,5.06045,13.7576,1544.52,17715,12030,21763,18172.2,9500,6593,11535,9728.29
