FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
58,5.54769,9.83925,15.4472,4.70903,3.9855,0.090105,5.45761,0,8.70084,45.0764,2182.67,30429,25785,33882,28451.2,16451,14135,18160,15461.8
59,5.40065,9.46026,14.7276,3.99296,3.61282,0.089618,5.46648,0,8.79046,42.7504,2225.42,30153,25785,33882,28480,16314,14135,18160,15476.3
60,5.28549,9.35621,14.5727,3.56627,3.83567,0.091906,5.76079,0,8.88237,42.4691,2267.89,30742,25785,33882,28517.7,16626,14135,18160,15495.4
61,5.40953,9.67218,14.9802,3.61514,3.64942,0.089293,5.72036,0,8.97166,43.1361,2311.03,31197,25785,33882,28561.6,16863,14135,18160,15517.8
62,5.47145,10.0333,15.5967,3.68187,3.65893,0.089539,5.81239,0,9.0612,44.3442,2355.37,31699,25785,33882,28612.2,17110,14135,18160,15543.5
63,5.52767,9.99387,16.1741,3.86692,3.49636,0.09023,5.5887,0,9.15143,44.7378,2400.11,32389,25785,33882,28672.2,17477,14135,18160,15574.2
64,5.67615,10.2768,16.7088,4.15466,3.71619,0.091405,5.84787,0,9.24283,46.4719,2446.58,32638,25785,33882,28734.2,17607,14135,18160,15606
65,5.82997,10.4492,17.3916,5.4932,4.08258,0.093109,5.83364,0,9.33594,49.1733,2495.75,32582,25785,33882,28793.4,17573,14135,18160,15636.2
66,5.96392,10.4205,17.9234,10.9459,4.15916,2.05973,6.80074,0,11.3957,58.2734,2554.03,32347,25785,33882,28847.2,17447,14135,18160,15663.7
67,6.07701,10.2149,17.7251,4.70966,4.24969,0.092549,5.86095,0,11.4882,48.9298,2602.96,32280,25785,33882,28898.4,17412,14135,18160,15689.8
68,6.20775,10.3123,18.01,9.46644,3.81498,2.88168,10.535,0,14.3699,61.2281,2664.18,32461,25785,33882,28950.8,17505,14135,18160,15716.5
69,6.34109,10.4665,18.0026,4.7147,4.07365,0.094837,6.16381,0,14.4647,49.8572,2714.04,32975,25785,33882,29009.1,17776,14135,18160,15746.3
70,6.60517,10.9206,19.0914,8.34878,4.4355,3.02393,10.1034,0,17.4887,62.5287,2776.57,33604,25785,33882,29074.8,18116,14135,18160,15780.2
71,6.89824,10.9496,19.2099,5.54913,4.1644,0.096964,6.24963,0,17.5856,53.1179,2829.69,32976,25785,33882,29129.7,17812,14135,18160,15808.8
72,6.85505,10.7738,19.0579,8.1449,3.7372,0.103264,7.55239,0,17.6889,56.2245,2885.91,31937,25785,33882,29168.7,17282,14135,18160,15829.2
73,6.63245,10.3139,18.5658,8.17952,4.25032,0.101106,7.47214,0,17.79,55.5153,2941.43,31509,25785,33882,29200.8,17050,14135,18160,15846
74,6.37798,10.0066,18.2332,5.82968,4.35114,0.095543,5.58078,0,17.8855,50.475,2991.9,30764,25785,33882,29221.9,16667,14135,18160,15857.1
75,6.10968,9.59243,16.7506,4.44202,3.82518,0.095625,5.34088,0,17.9812,46.1564,3038.06,29933,25785,33882,29231.4,16249,14135,18160,15862.3
76,5.93094,9.30195,16.0947,3.78571,3.53465,0.094353,5.09414,0,18.0755,43.8364,3081.9,29731,25785,33882,29238,16147,14135,18160,15866
