FrameNum,Proximity,Physics,StrainLimiting,Collision,Remeshing,Separation,PopFilter,Plasticity,CumSeparation,Time/Frame,CumTime,Faces,MinFaces,MaxFaces,AvgFaces,Verts,MinVerts,MaxVerts,AvgVerts
533,1.36789,2.41963,0,1.00801,0.850676,0.034291,1.63529,0,24.5006,7.31579,3749.96,9395,3713,10775,9142.43,5188,2183,5902,5057.91
534,1.39664,2.41997,0,0.947813,0.980986,0.068473,2.18614,0,24.5691,8.00002,3757.96,9342,3713,10775,9142.81,5158,2183,5902,5058.1
535,1.39231,2.39194,0,0.958341,1.1207,0.034691,1.53115,0,24.6038,7.42914,3765.38,9373,3713,10775,9143.24,5177,2183,5902,5058.32
536,1.37668,2.34807,0,0.996908,0.985214,0.034621,1.78224,0,24.6384,7.52372,3772.91,9178,3713,10775,9143.3,5074,2183,5902,5058.35
537,1.33687,2.35103,0,0.92888,0.847919,0.114187,1.43946,0,24.7526,7.01835,3779.93,9197,3713,10775,9143.4,5089,2183,5902,5058.41
538,1.35032,2.29704,0,1.06486,0.971716,0.035221,1.54372,0,24.7878,7.26288,3787.19,9358,3713,10775,9143.8,5166,2183,5902,5058.61
539,1.38211,2.36903,0,0.998679,0.999252,0.07813,1.23372,0,24.8659,7.06093,3794.25,9501,3713,10775,9144.46,5240,2183,5902,5058.94
540,1.4415,2.42244,0,1.00729,0.886535,0.036487,1.55407,0,24.9024,7.34833,3801.6,9729,3713,10775,9145.55,5358,2183,5902,5059.5
541,1.5048,2.49251,0,1.01801,1.04645,0.07203,1.30534,0,24.9744,7.43915,3809.04,9797,3713,10775,9146.75,5379,2183,5902,5060.09
542,1.51868,2.55106,0,1.04272,0.932869,0.036235,1.2947,0,25.0107,7.37627,3816.41,9654,3713,10775,9147.69,5317,2183,5902,5060.56
543,1.51653,2.5211,0,1.02399,1.07513,0.035791,1.25415,0,25.0465,7.42669,3823.84,9387,3713,10775,9148.13,5172,2183,5902,5060.77
544,1.54371,2.39242,0,1.02932,1.01853,0.080232,1.23804,0,25.1267,7.30225,3831.14,9227,3713,10775,9148.27,5090,2183,5902,5060.82
545,1.54053,2.36454,0,1.05324,0.869934,0.036203,1.82296,0,25.1629,7.68741,3838.83,9030,3713,10775,9148.06,4992,2183,5902,5060.7
546,1.5231,2.29472,0,1.06489,0.955599,0.070618,1.7907,0,25.2335,7.69963,3846.53,8863,3713,10775,9147.53,4909,2183,5902,5060.42
547,1.53975,2.22412,0,1.02319,0.936848,0.035961,1.42005,0,25.2695,7.17992,3853.71,8838,3713,10775,9146.97,4895,2183,5902,5060.12
548,1.58033,2.22638,0,1.02376,0.792048,0.035196,1.53751,0,25.3047,7.19522,3860.9,9019,3713,10775,9146.73,4992,2183,5902,5059.99
549,1.63151,2.27623,0,1.02382,0.813447,0.035181,1.2114,0,25.3399,6.99159,3867.9,9086,3713,10775,9146.62,5026,2183,5902,5059.93
550,1.66414,2.36842,0,0.997585,0.953287,0.035832,1.75845,0,25.3757,7.77771,3875.67,9182,3713,10775,9146.69,5076,2183,5902,5059.96
551,1.63707,2.36549,0,0.990125,0.975212,0.035997,1.59101,0,25.4117,7.59491,3883.27,9276,3713,10775,9146.92,5135,2183,5902,5060.09
552,1.67248,2.32509,0,0.999346,0.854379,0.069876,1.71107,0,25.4816,7.63224,3890.9,9528,3713,10775,9147.61,5261,2183,5902,5060.46
553,1.72772,2.5122,0,1.15754,1.02044,0.034827,1.60612,0,25.5164,8.05885,3898.96,9381,3713,10775,9148.03,5182,2183,5902,5060.68
